year,state,d_percent_avg,r_percent_avg,other_percent_avg,total_votes_sum
1988,OK,41.745,58.254999999999995,0.0,1161790.0
1988,OR,52.354,47.646,0.0,1176332.0
1988,PA,49.32478260869566,50.67521739130434,0.0,4522442.0
1988,RI,55.92,44.08,0.0,402884.0
1988,SC,37.995,62.004999999999995,0.0,976997.0
1988,SD,46.51,52.85,0.64,312991.0
1988,TN,41.906666666666666,58.093333333333334,0.0,1627027.0
1988,TX,45.53074074074074,54.46925925925926,0.0,5389577.0
1988,UT,32.663333333333334,67.33666666666666,0.0,635785.0
1988,VA,39.301,59.64399999999999,1.0550000000000002,2192239.0
1988,VT,47.58,51.1,1.32,243333.0
1988,WA,50.651250000000005,49.348749999999995,0.0,1837351.0
1988,WI,51.95111111111111,48.04888888888889,0.0,2174293.0
1988,WV,52.455,47.205,0.34,653311.0
1988,WY,38.01,60.53,1.46,176551.0
1992,AK,30.29,39.46,30.25,258506.0
1992,AL,41.847142857142856,47.29714285714285,10.855714285714285,1677472.0
1992,AR,53.5775,35.365,11.057500000000001,948898.0
1992,AZ,38.086666666666666,38.14666666666667,23.766666666666666,1468877.0
1992,CA,47.11038461538461,32.09076923076923,20.798846153846153,11106550.0
1992,CO,40.51,36.098333333333336,23.391666666666666,1558541.0
1992,CT,42.218333333333334,35.81,21.971666666666668,1616332.0
1992,DC,84.64,9.1,6.26,227572.0
1992,DE,43.51,35.31,21.18,289735.0
1992,FL,40.09913043478261,40.8504347826087,19.050434782608693,5295913.0
1992,GA,44.67272727272727,42.092727272727274,13.234545454545453,2313695.0
1992,HI,48.085,36.715,15.200000000000001,372842.0
1992,IA,43.272000000000006,37.352,19.375999999999998,1353458.0
1992,ID,28.36,42.065,29.575,482114.0
1992,IL,49.5305,33.9435,16.526,5027961.0
1992,IN,37.348,42.805,19.847,2293729.0
1992,KS,33.69,38.8775,27.4325,1154847.0
1992,KY,44.60833333333333,41.669999999999995,13.721666666666666,1486226.0
1992,LA,46.582857142857144,40.207142857142856,13.209999999999999,1789761.0
1992,MA,48.178,28.729000000000003,23.093,2771589.0
1992,MD,51.1375,34.652499999999996,14.209999999999999,1984653.0
1992,ME,38.69,30.285,31.025,679499.0
1992,MI,45.34125,35.69,18.96875,4250935.0
1992,MN,43.832499999999996,32.05375,24.11375,2331344.0
1992,MO,44.687777777777775,33.75666666666667,21.555555555555557,2383773.0
1992,MS,41.260000000000005,49.926,8.814,973677.0
1992,MT,37.63,35.12,27.25,410611.0
1992,NC,43.39083333333334,43.02583333333333,13.583333333333334,2606567.0
1992,ND,32.18,44.22,23.6,308133.0
1992,NE,29.393333333333334,46.6,24.00666666666667,739278.0
1992,NH,38.915,37.685,23.4,537215.0
1992,NJ,44.62,40.03769230769231,15.342307692307692,3314900.0
1992,NM,46.09,37.6,16.31,566336.0
1992,NV,38.525000000000006,34.985,26.490000000000002,497556.0
1992,NY,53.44806451612904,32.23032258064516,14.321612903225807,6881820.0
1992,OH,40.606842105263155,38.41,20.98315789473684,4915678.0
1992,OK,34.358333333333334,42.526666666666664,23.115,1385873.0
1992,OR,42.824,32.774,24.402,1451162.0
1992,PA,45.346666666666664,36.34809523809523,18.305238095238096,4933672.0
1992,RI,47.22,29.105,23.675,451933.0
1992,SC,40.31,48.09166666666667,11.598333333333334,1195804.0
1992,SD,37.14,40.66,22.2,336254.0
1992,TN,47.196666666666665,42.65222222222222,10.151111111111112,1974789.0
1992,TX,39.126999999999995,39.501999999999995,21.371,6132667.0
1992,UT,24.456666666666667,43.550000000000004,31.993333333333336,744069.0
1992,VA,41.04636363636364,44.56363636363636,14.389999999999999,2558665.0
1992,VT,46.11,30.42,23.47,289701.0
1992,WA,43.3,32.70222222222222,23.99777777777778,2266051.0
1992,WI,41.57666666666667,36.85888888888889,21.564444444444444,2516400.0
1992,WV,48.71666666666667,35.266666666666666,16.016666666666666,683677.0
1992,WY,33.97,39.55,26.48,200625.0
1996,AK,33.27,50.8,15.93,241620.0
1996,AL,43.93857142857143,49.96,6.101428571428571,1523520.0
1996,AR,54.254999999999995,36.495,9.25,882581.0
1996,AZ,48.498333333333335,43.535,7.966666666666666,1387435.0
1996,CA,53.00538461538462,36.59596153846154,10.398653846153847,10018637.0
1996,CO,44.99666666666667,45.435,9.568333333333333,1508270.0
1996,CT,52.85666666666666,34.70666666666667,12.436666666666667,1392609.0
1996,DC,85.19,9.34,5.47,185726.0
1996,DE,51.78,36.54,11.68,271084.0
1996,FL,49.453913043478266,41.745652173913044,8.800434782608695,5272402.0
1996,GA,47.10818181818181,46.43818181818182,6.453636363636363,2281025.0
1996,HI,56.93,31.7,11.370000000000001,360124.0
1996,IA,50.212,39.95399999999999,9.834,1234075.0
1996,ID,33.57,52.260000000000005,14.17,491711.0
1996,IL,56.30649999999999,35.817,7.8765,4275173.0
1996,IN,42.597,46.847,10.556000000000001,2118366.0
1996,KS,36.0225,54.305,9.6725,1074106.0
1996,KY,46.03666666666667,45.19166666666666,8.771666666666667,1380293.0
1996,LA,52.83714285714286,39.12428571428571,8.038571428571428,1783828.0
1996,MA,61.983000000000004,27.654000000000003,10.363,2553514.0
1996,MD,56.6075,37.0125,6.380000000000001,1763550.0
1996,ME,51.605,30.71,17.685,605897.0
1996,MI,53.458125,37.7975,8.744375,3811926.0
1996,MN,51.36875,34.94625,13.685,2185742.0
1996,MO,48.87,40.90555555555555,10.224444444444444,2136772.0
1996,MS,44.464,49.278,6.258000000000001,889938.0
1996,MT,41.23,44.11,14.66,407261.0
1996,NC,44.9125,48.37833333333333,6.709166666666667,2501846.0
1996,ND,40.13,46.94,12.93,266411.0
1996,NE,34.93333333333333,53.68666666666667,11.38,677411.0
1996,NH,49.480000000000004,39.49,11.030000000000001,497600.0
1996,NJ,55.43538461538461,34.542307692307695,10.022307692307692,3069320.0
1996,NM,49.10666666666666,41.93333333333333,8.959999999999999,556083.0
1996,NV,45.24,41.78,12.98,464334.0
1996,NY,62.645483870967745,28.25516129032258,9.099354838709678,6309817.0
1996,OH,48.26894736842105,41.03526315789473,10.69578947368421,4492354.0
1996,OK,40.83,48.23333333333333,10.936666666666667,1201208.0
1996,OR,47.257999999999996,38.918,13.824000000000002,1377750.0
1996,PA,49.896190476190476,39.98285714285714,10.12095238095238,4473950.0
1996,RI,59.775000000000006,26.805,13.42,390130.0
1996,SC,44.711666666666666,49.663333333333334,5.625,1144127.0
1996,SD,43.03,46.49,10.48,323826.0
1996,TN,48.656666666666666,45.708888888888886,5.634444444444444,1878594.0
1996,TX,46.315000000000005,47.025666666666666,6.6593333333333335,5574164.0
1996,UT,33.056666666666665,54.60333333333333,12.339999999999998,665628.0
1996,VA,46.03090909090909,46.18636363636364,7.782727272727272,2416642.0
1996,VT,53.35,31.09,15.56,258449.0
1996,WA,49.49333333333333,37.59111111111111,12.915555555555555,2255503.0
1996,WI,49.184444444444445,38.17666666666667,12.63888888888889,2196189.0
1996,WV,51.76333333333333,36.54666666666666,11.69,636459.0
1996,WY,36.84,49.81,13.35,211571.0
2000,AK,27.67,58.62,13.71,285560.0
2000,AL,42.47428571428571,55.674285714285716,1.8514285714285712,1665242.0
2000,AR,46.43,50.78,2.79,921781.0
2000,AZ,46.373333333333335,49.36000000000001,4.266666666666667,1531766.0
2000,CA,55.402884615384615,39.89153846153847,4.705576923076923,10965042.0
2000,CO,43.49166666666667,49.685,6.823333333333333,1740179.0
2000,CT,55.95166666666666,38.42666666666667,5.621666666666667,1459471.0
2000,DC,85.16,8.95,5.89,201894.0
2000,DE,54.96,41.9,3.14,327622.0
2000,FL,50.16434782608695,47.66304347826087,2.172608695652174,5938753.0
2000,GA,44.70272727272727,53.65454545454545,1.6427272727272728,2581421.0
2000,HI,55.67,37.68,6.65,368497.0
2000,IA,48.462,48.398,3.1399999999999997,1314098.0
2000,ID,27.560000000000002,67.255,5.1850000000000005,501615.0
2000,IL,56.260000000000005,40.923500000000004,2.8165,4740608.0
2000,IN,42.338,56.158,1.504,2180348.0
2000,KS,36.94,58.345,4.715,1072216.0
2000,KY,41.32,56.6,2.08,1544026.0
2000,LA,46.18,51.32285714285714,2.4971428571428573,1764553.0
2000,MA,60.282000000000004,32.010000000000005,7.708,2698952.0
2000,MD,58.76375,38.09875,3.1375,2022194.0
2000,ME,48.975,44.08,6.945,651790.0
2000,MI,53.04125,44.44875,2.51,4233434.0
2000,MN,48.14,45.20625,6.65375,2437635.0
2000,MO,48.24333333333333,49.27444444444445,2.482222222222222,2359739.0
2000,MS,41.228,57.14,1.6320000000000001,994325.0
2000,MT,33.36,58.44,8.2,410997.0
2000,NC,43.34833333333333,55.88666666666666,0.765,2911624.0
2000,ND,33.05,60.66,6.29,288267.0
2000,NE,33.123333333333335,62.38999999999999,4.486666666666667,697021.0
2000,NH,48.08,49.3,2.62,554895.0
2000,NJ,58.01923076923077,38.67769230769231,3.303076923076923,3158828.0
2000,NM,47.77333333333333,48.24333333333333,3.983333333333333,596904.0
2000,NV,47.665,48.394999999999996,3.9399999999999995,605655.0
2000,NY,62.895483870967745,32.710967741935484,4.393548387096774,6828617.0
2000,OH,47.066315789473684,49.44684210526316,3.486842105263158,4700608.0
2000,OK,38.51333333333333,60.22666666666667,1.26,1233627.0
2000,OR,47.256,46.39,6.354,1530549.0
2000,PA,51.09238095238096,45.96333333333333,2.9442857142857144,4911922.0
2000,RI,61.075,32.105,6.82,404946.0
2000,SC,41.56333333333333,56.23333333333334,2.2033333333333336,1384025.0
2000,SD,37.56,60.3,2.14,316269.0
2000,TN,48.15555555555556,50.406666666666666,1.4377777777777778,2073611.0
2000,TX,40.653666666666666,56.838,2.5083333333333333,6403495.0
2000,UT,26.30666666666667,66.92333333333333,6.77,770406.0
2000,VA,45.306363636363635,51.73272727272728,2.960909090909091,2736640.0
2000,VT,50.63,40.7,8.67,294308.0
2000,WA,49.83666666666667,45.04333333333333,5.12,2484739.0
2000,WI,48.35111111111111,47.22555555555555,4.423333333333333,2595303.0
2000,WV,45.85999999999999,51.65,2.4899999999999998,648274.0
2000,WY,27.7,67.76,4.54,218351.0
2004,AK,35.52,61.07,3.41,312598.0
2004,AL,37.50428571428571,61.83714285714286,0.6585714285714286,1881835.0
2004,AR,44.67,54.185,1.145,1054945.0
2004,AZ,46.24375,53.10375,0.6525,2010568.0
2004,CA,55.440000000000005,43.375283018867925,1.1847169811320755,12403086.0
2004,CO,47.784285714285716,51.357142857142854,0.8585714285714285,2121034.0
2004,CT,54.31,43.952,1.738,1578769.0
2004,DC,89.18,9.34,1.48,227586.0
2004,DE,53.34,45.74,0.92,375270.0
2004,FL,48.6804,51.0688,0.25079999999999997,7567906.0
2004,GA,42.816923076923075,56.551538461538456,0.6315384615384616,3301451.0
2004,HI,53.985,45.29,0.725,429011.0
2004,IA,49.064,50.072,0.8640000000000001,1506908.0
2004,ID,30.265,68.38,1.355,598447.0
2004,IL,56.28631578947369,43.36473684210526,0.3489473684210526,5252660.0
2004,IN,39.99666666666667,59.455555555555556,0.5477777777777777,2462238.0
2004,KS,36.155,62.555,1.29,1186507.0
2004,KY,39.50833333333333,59.875,0.6166666666666667,1792579.0
2004,LA,42.971428571428575,55.972857142857144,1.0557142857142858,1943036.0
2004,MA,62.513999999999996,36.181,1.3050000000000002,2912388.0
2004,MD,56.96375,41.9925,1.04375,2384180.0
2004,ME,53.510000000000005,44.635000000000005,1.855,740752.0
2004,MI,52.337999999999994,46.70733333333333,0.9546666666666667,4839643.0
2004,MN,51.3525,47.34125,1.30625,2828387.0
2004,MO,46.397777777777776,53.199999999999996,0.40222222222222226,2724074.0
2004,MS,40.2625,58.927499999999995,0.81,1152365.0
2004,MT,38.56,59.07,2.37,450445.0
2004,NC,43.77076923076923,55.83846153846154,0.39076923076923076,3500998.0
2004,ND,35.5,62.86,1.64,312833.0
2004,NE,32.61,65.97,1.42,778186.0
2004,NH,50.230000000000004,48.88,0.8899999999999999,677738.0
2004,NJ,54.877692307692314,44.99384615384615,0.12846153846153846,3586922.0
2004,NM,48.61333333333334,50.28,1.1066666666666667,756304.0
2004,NV,48.70666666666667,49.64333333333334,1.6500000000000001,829356.0
2004,NY,60.9096551724138,37.61413793103448,1.4762068965517243,7392666.0
2004,OH,48.855,50.67888888888889,0.46611111111111114,5627278.0
2004,OK,34.483999999999995,65.51599999999999,0.0,1463753.0
2004,OR,51.544000000000004,47.378,1.078,1829820.0
2004,PA,51.09263157894737,48.53368421052632,0.3736842105263158,5752836.0
2004,RI,59.489999999999995,38.62,1.8900000000000001,437070.0
2004,SC,41.208333333333336,57.73500000000001,1.0566666666666666,1616800.0
2004,SD,38.44,59.91,1.65,388215.0
2004,TN,42.965555555555554,56.364444444444445,0.6699999999999999,2437281.0
2004,TX,40.609375,59.390625,0.0,7359162.0
2004,UT,25.63,72.00333333333333,2.3666666666666667,926888.0
2004,VA,45.75454545454546,53.407272727272726,0.8381818181818183,3198367.0
2004,VT,58.94,38.8,2.26,312309.0
2004,WA,52.00222222222222,46.367777777777775,1.63,2861681.0
2004,WI,50.143750000000004,48.87375,0.9825,2997007.0
2004,WV,43.31333333333333,55.949999999999996,0.7366666666666667,755887.0
2004,WY,29.07,68.86,2.07,243428.0
2008,AK,37.89,59.42,2.69,326197.0
2008,AL,39.24,59.857142857142854,0.9028571428571429,2098939.0
2008,AR,38.815,58.74249999999999,2.4425,1086617.0
2008,AZ,46.9025,51.89875,1.19875,2292080.0
2008,CA,62.17471698113208,35.93905660377359,1.8862264150943395,13541664.0
2008,CO,54.228571428571435,44.12285714285714,1.6485714285714284,2401365.0
2008,CT,60.59400000000001,38.224000000000004,1.182,1646797.0
2008,DC,92.46,6.53,1.01,265853.0
2008,DE,61.91,36.93,1.16,412616.0
2008,FL,52.625600000000006,46.4424,0.932,8409207.0
2008,GA,47.78769230769231,51.323846153846155,0.8884615384615385,3928594.0
2008,HI,71.785,26.645,1.5699999999999998,453568.0
2008,IA,53.962,44.815999999999995,1.222,1530083.0
2008,ID,36.11,61.504999999999995,2.385,656233.0
2008,IL,63.0921052631579,35.62421052631579,1.2836842105263158,5521528.0
2008,IN,50.54888888888889,48.385555555555555,1.0655555555555556,2748945.0
2008,KS,40.78,57.464999999999996,1.755,1235872.0
2008,KY,40.45166666666666,58.096666666666664,1.4516666666666669,1826508.0
2008,LA,41.40428571428571,57.16285714285714,1.4328571428571428,1945321.0
2008,MA,62.438,35.357,2.205,3081014.0
2008,MD,62.72375,35.68,1.59625,2631596.0
2008,ME,57.56,40.519999999999996,1.92,731163.0
2008,MI,58.507333333333335,39.90266666666666,1.59,5002188.0
2008,MN,54.417500000000004,43.45375,2.12875,2910369.0
2008,MO,49.413333333333334,49.19888888888889,1.3877777777777778,2928146.0
2008,MS,43.3825,55.8,0.8175,1289865.0
2008,MT,47.11,49.49,3.4,492750.0
2008,NC,49.573076923076925,49.51615384615385,0.9107692307692308,4310789.0
2008,ND,44.5,53.15,2.35,317738.0
2008,NE,41.309999999999995,57.163333333333334,1.5266666666666666,798444.0
2008,NH,54.385000000000005,44.735,0.88,707611.0
2008,NJ,58.70076923076923,40.29615384615385,1.0030769230769232,3868254.0
2008,NM,56.57333333333333,42.46666666666667,0.96,826881.0
2008,NV,55.93,41.876666666666665,2.1933333333333334,967620.0
2008,NY,64.94275862068966,34.09,0.9672413793103448,7632831.0
2008,OH,51.62444444444444,46.74444444444444,1.6311111111111112,5716544.0
2008,OK,34.338,65.662,0.0,1462661.0
2008,OR,56.682,40.465999999999994,2.852,1827864.0
2008,PA,54.52368421052632,44.41842105263158,1.0578947368421054,5995229.0
2008,RI,63.19,35.150000000000006,1.6600000000000001,469767.0
2008,SC,45.04,53.74166666666667,1.2183333333333333,1920731.0
2008,SD,44.75,53.16,2.09,381975.0
2008,TN,42.28222222222222,56.44444444444444,1.2733333333333332,2599749.0
2008,TX,45.788125,53.5321875,0.6796875,8064077.0
2008,UT,34.07333333333333,62.89666666666667,3.03,952386.0
2008,VA,52.621818181818185,46.32363636363636,1.0545454545454545,3723260.0
2008,VT,67.46,30.45,2.09,325046.0
2008,WA,57.037777777777784,41.08222222222222,1.8800000000000001,3036522.0
2008,WI,56.78,41.96625,1.25375,2976896.0
2008,WV,42.52333333333333,55.72,1.7566666666666666,714653.0
2008,WY,32.54,64.78,2.68,254658.0
2012,AK,40.81,54.8,4.39,300495.0
2012,AL,38.07285714285714,61.01857142857143,0.9085714285714285,2070184.0
2012,AR,36.68,60.75749999999999,2.5625,1069468.0
2012,AZ,46.86555555555556,51.394444444444446,1.74,2298802.0
2012,CA,60.95037735849056,36.635849056603774,2.4137735849056603,13015296.0
2012,CO,51.120000000000005,46.50285714285714,2.3771428571428572,2569518.0
2012,CT,58.084,40.760000000000005,1.1560000000000001,1558071.0
2012,DC,90.91,7.28,1.81,293764.0
2012,DE,58.61,39.98,1.41,413921.0
2012,FL,51.05851851851852,48.10148148148148,0.84,8474134.0
2012,GA,45.06857142857143,53.769285714285715,1.1621428571428571,3897839.0
2012,HI,70.53999999999999,27.845,1.615,434697.0
2012,IA,52.17,46.4625,1.3675,1574738.0
2012,ID,32.625,64.525,2.85,652274.0
2012,IL,58.29388888888889,40.044999999999995,1.661111111111111,5241178.0
2012,IN,44.12,53.97,1.9100000000000001,2623541.0
2012,KS,37.567499999999995,60.2175,2.215,1155115.0
2012,KY,37.20333333333333,61.11166666666667,1.6849999999999998,1796833.0
2012,LA,40.70666666666667,57.65833333333333,1.635,1994065.0
2012,MA,61.39111111111111,36.97777777777778,1.6311111111111112,3161216.0
2012,MD,62.395,35.85125,1.7537500000000001,2697018.0
2012,ME,56.06,41.215,2.725,709934.0
2012,MI,54.65857142857143,44.42857142857143,0.9128571428571428,4722989.0
2012,MN,52.698750000000004,45.26,2.04125,2925920.0
2012,MO,44.1125,54.0125,1.875,2757322.0
2012,MS,43.43,55.637499999999996,0.9325,1285584.0
2012,MT,41.66,55.3,3.04,484484.0
2012,NC,48.559999999999995,50.45230769230769,0.9876923076923076,4493300.0
2012,ND,38.69,58.32,2.99,322627.0
2012,NE,37.93666666666667,59.89666666666667,2.1666666666666665,794351.0
2012,NH,52.185,46.555,1.26,708399.0
2012,NJ,59.865,39.11083333333333,1.0241666666666667,3642933.0
2012,NM,52.55666666666667,43.330000000000005,4.113333333333333,783757.0
2012,NV,53.605000000000004,44.43,1.9649999999999999,1014918.0
2012,NY,65.53222222222223,33.17037037037037,1.2974074074074073,7071988.0
2012,OH,50.8425,47.510625,1.646875,5580811.0
2012,OK,33.233999999999995,66.76599999999999,0.0,1334872.0
2012,OR,54.4,42.721999999999994,2.878,1775995.0
2012,PA,51.61388888888889,47.13055555555556,1.2555555555555555,5741877.0
2012,RI,63.025,35.235,1.7400000000000002,444668.0
2012,SC,44.10285714285715,54.54857142857143,1.3485714285714285,1964119.0
2012,SD,39.87,57.89,2.24,363815.0
2012,TN,39.34888888888889,59.205555555555556,1.4455555555555555,2458577.0
2012,TX,43.81805555555556,54.8025,1.3794444444444443,7991207.0
2012,UT,24.8325,72.705,2.4625,1017401.0
2012,VA,51.308181818181815,47.309090909090905,1.3827272727272728,3847243.0
2012,VT,66.57,30.97,2.46,299290.0
2012,WA,55.251999999999995,42.218,2.5300000000000002,3125516.0
2012,WI,53.1,45.78625,1.11375,3063064.0
2012,WV,35.43333333333333,62.39666666666667,2.17,670438.0
2012,WY,27.82,68.64,3.54,249061.0
2016,AK,36.55,51.28,12.17,318608.0
2016,AL,34.86571428571428,62.597142857142856,2.5371428571428574,2101661.0
2016,AR,33.415,60.8625,5.7225,1130635.0
2016,AZ,46.72,45.974444444444444,7.305555555555555,2604580.0
2016,CA,62.533962264150944,31.66867924528302,5.797358490566038,14059192.0
2016,CO,47.771428571428565,43.63285714285714,8.595714285714285,2780046.0
2016,CT,54.6,40.906,4.494,1644912.0
2016,DC,90.86,4.09,5.05,311268.0
2016,DE,53.35,41.92,4.73,441590.0
2016,FL,49.04925925925926,47.84518518518518,3.105555555555555,9419885.0
2016,GA,45.652857142857144,51.339999999999996,3.007142857142857,4092372.0
2016,HI,62.239999999999995,30.049999999999997,7.709999999999999,428937.0
2016,IA,41.682500000000005,51.2125,7.105,1566031.0
2016,ID,27.575000000000003,59.05,13.375,690433.0
2016,IL,56.66555555555556,38.17388888888889,5.160555555555556,5523142.0
2016,IN,38.12555555555556,56.97555555555555,4.898888888888888,2724283.0
2016,KS,35.4825,57.825,6.6925,1176935.0
2016,KY,32.086666666666666,63.218333333333334,4.695,1923398.0
2016,LA,38.70666666666667,57.86166666666666,3.4316666666666666,2029031.0
2016,MA,60.5,32.33555555555555,7.164444444444445,3325046.0
2016,MD,61.71375,34.075,4.21125,2736649.0
2016,ME,47.33,45.35,7.32,743941.0
2016,MI,47.80428571428571,46.53214285714286,5.663571428571428,4816067.0
2016,MN,46.1375,45.24375,8.61875,2945233.0
2016,MO,38.51875,56.65625,4.825,2801449.0
2016,MS,40.2525,57.8025,1.945,1209357.0
2016,MT,35.41,55.65,8.94,501821.0
2016,NC,46.464615384615385,50.769999999999996,2.7653846153846158,4682070.0
2016,ND,27.23,62.96,9.81,344360.0
2016,NE,33.37,59.093333333333334,7.536666666666666,844052.0
2016,NH,46.875,46.474999999999994,6.65,743792.0
2016,NJ,56.5075,39.55583333333333,3.936666666666667,3901543.0
2016,NM,47.78333333333333,40.61666666666667,11.6,798318.0
2016,NV,49.3375,44.19,6.4725,1125385.0
2016,NY,61.06962962962963,34.59962962962963,4.330740740740741,7721562.0
2016,OH,44.0275,51.513125,4.459375,5480173.0
2016,OK,28.892000000000003,65.376,5.732,1452992.0
2016,OR,49.912,39.248000000000005,10.84,2001336.0
2016,PA,47.45,48.98166666666666,3.5683333333333334,6113821.0
2016,RI,54.655,38.685,6.66,464046.0
2016,SC,41.02285714285714,54.645714285714284,4.331428571428572,2103026.0
2016,SD,31.74,61.53,6.73,370093.0
2016,TN,35.965555555555554,60.028888888888886,4.0055555555555555,2494237.0
2016,TX,45.38666666666667,50.049166666666665,4.564166666666667,8981860.0
2016,UT,27.497500000000002,45.5075,26.995,1131375.0
2016,VA,49.58,44.625454545454545,5.794545454545455,3982752.0
2016,VT,56.68,30.27,13.05,315067.0
2016,WA,51.45799999999999,37.924,10.618,3314905.0
2016,WI,46.78625,46.90875,6.305,2976150.0
2016,WV,26.040000000000003,68.01333333333334,5.946666666666666,721231.0
2016,WY,21.88,68.17,9.95,255849.0
2020,AK,42.77,52.83,4.4,359530.0
2020,AL,37.05142857142857,61.54142857142857,1.407142857142857,2324465.0
2020,AR,34.2425,62.9225,2.835,1219069.0
2020,AZ,51.45111111111111,47.02,1.528888888888889,3385294.0
2020,CA,63.70698113207547,34.08075471698113,2.2122641509433962,17502813.0
2020,CO,55.17285714285714,42.16142857142857,2.665714285714286,3261446.0
2020,CT,59.25599999999999,39.198,1.5459999999999998,1824280.0
2020,DC,92.15,5.4,2.45,344356.0
2020,DE,58.78,39.8,1.42,504010.0
2020,FL,48.73851851851852,50.21666666666666,1.0448148148148149,11061107.0
2020,GA,49.425000000000004,49.346428571428575,1.2285714285714284,4998482.0
2020,HI,63.735,34.269999999999996,1.995,574359.0
2020,IA,44.69,53.29,2.02,1690871.0
2020,ID,33.305,63.540000000000006,3.1550000000000002,868337.0
2020,IL,58.03,40.11055555555556,1.8594444444444445,6057201.0
2020,IN,41.14333333333333,56.845555555555556,2.011111111111111,3033439.0
2020,KS,40.4375,57.3275,2.2350000000000003,1372303.0
2020,KY,35.416666666666664,62.845,1.7383333333333333,2136717.0
2020,LA,40.225,58.105,1.67,2147940.0
2020,MA,66.05666666666667,31.688888888888886,2.2544444444444443,3631402.0
2020,MD,65.7525,31.765,2.4825,3037031.0
2020,ME,52.465,44.64,2.895,819461.0
2020,MI,51.541428571428575,46.94428571428572,1.5142857142857142,5538212.0
2020,MN,52.0475,45.636250000000004,2.31625,3277163.0
2020,MO,41.7625,56.265,1.9725,3014903.0
2020,MS,41.595,57.07,1.335,1313791.0
2020,MT,40.55,56.92,2.53,603674.0
2020,NC,47.99307692307692,50.777692307692305,1.2292307692307693,5509307.0
2020,ND,31.76,65.11,3.13,361819.0
2020,NE,38.46,58.94,2.6,956383.0
2020,NH,52.84,45.445,1.7149999999999999,804338.0
2020,NJ,58.55416666666667,39.89416666666667,1.5516666666666667,4559953.0
2020,NM,53.69,44.28666666666667,2.023333333333333,920138.0
2020,NV,51.2625,46.464999999999996,2.2725,1405334.0
2020,NY,62.66407407407408,36.047777777777775,1.2881481481481483,8611658.0
2020,OH,45.7975,52.746874999999996,1.455625,5920380.0
2020,OK,32.156,65.51599999999999,2.3280000000000003,1560699.0
2020,OR,56.366,40.454,3.18,2374320.0
2020,PA,49.59,49.13944444444444,1.2705555555555557,6921024.0
2020,RI,59.635000000000005,38.364999999999995,2.0,517757.0
2020,SC,43.90428571428571,54.651428571428575,1.4442857142857142,2513329.0
2020,SD,35.61,61.77,2.62,422609.0
2020,TN,38.80444444444444,59.343333333333334,1.8522222222222224,3052097.0
2020,TX,47.82083333333333,50.712222222222216,1.4669444444444446,11319154.0
2020,UT,37.57,58.2475,4.1825,1487677.0
2020,VA,53.91181818181818,44.18181818181818,1.9063636363636363,4452022.0
2020,VT,66.09,30.67,3.24,367428.0
2020,WA,57.261,39.474000000000004,3.2649999999999997,4087631.0
2020,WI,49.99375,48.29125,1.7149999999999999,3297289.0
2020,WV,29.5,68.84,1.6600000000000001,794652.0
2020,WY,26.55,69.94,3.51,276765.0
